"name","essround","edition","proddate","idno","cntry","dweight","pspwght","pweight","anweight","prob","stratum","psu","nwspol","tvtot","dcldef","dclenv","dclintr","dclmig","dclwlfr","euftf","freehms","gincdif","lrscale","polcmpl","polintr","trstep","trstlgl","trstplc","trstplt","trstprl","trstprt","trstun","vote","imbgeco","imueclt","prtvtit","prtvtbit","prtvtcit","prtclit","prtclbit","prtclcit","prtcldit","gndr","agea","edulvla","edulvlb","emplrel","marital","marsts","edlvit","edlvdit","edlveit","regionit","mnrgtjb","implvdm","ccnthum","yrbrn"
"ESS9e03_1",9,"3.1","17.02.2021",6060,"IT",1.0388976,0.9827039,1.9090637,1.8760444,0.00010086515,2422,15381,120,,,,,,,6,2,2,4,,4,6,6,6,3,3,3,3,1,7,8,,,6,,,,66,1,39,,321,1,,1,,,6,,,,,1980
"ESS9e03_1",9,"3.1","17.02.2021",6079,"IT",1.0195882,1.0622865,1.9090637,2.0279725,0.000102775375,2403,15834,120,,,,,,,2,2,2,7,,4,2,4,8,0,4,4,3,1,1,5,,,7,,,,7,1,44,,323,1,,66,,,8,,,,,1975
"ESS9e03_1",9,"3.1","17.02.2021",6091,"IT",1.0388976,0.8677771,1.9090637,1.6566417,0.00010086515,2422,15381,300,,,,,,,2,3,2,8,,2,7,7,8,7,7,7,7,1,2,3,,,9,,,,9,1,58,,321,2,,66,,,6,,,,,1961
"ESS9e03_1",9,"3.1","17.02.2021",6165,"IT",1.0500532,0.8647832,1.9090637,1.6509262,0.00009979358,2424,15398,90,,,,,,,7,1,2,6,,2,8,8,8,5,7,4,9,3,8,9,,,66,,,,66,2,50,,313,1,,66,,,9,,,,,1969
"ESS9e03_1",9,"3.1","17.02.2021",6168,"IT",1.0100923,1.0225224,1.9090637,1.9520605,0.000103741586,2404,15814,0,,,,,,,8,2,2,3,,4,10,10,10,7,10,7,10,3,10,10,,,66,,,,66,1,17,,213,6,,6,,,4,,,,,2002
"ESS9e03_1",9,"3.1","17.02.2021",6200,"IT",1.0100923,0.9571713,1.9090637,1.827301,0.000103741586,2404,15811,10,,,,,,,6,4,1,7,,4,6,6,6,7,5,6,6,2,4,7,,,66,,,,8,2,79,,213,2,,4,,,4,,,,,1940
"ESS9e03_1",9,"3.1","17.02.2021",6202,"IT",0.8877146,0.81672454,1.9090637,1.5591791,0.000118043085,2402,15819,60,,,,,,,6,2,1,77,,2,5,6,8,6,6,6,6,1,6,6,,,7,,,,77,1,56,,323,1,,66,,,8,,,,,1963
"ESS9e03_1",9,"3.1","17.02.2021",6271,"IT",1.0672629,1.0961215,1.9090637,2.0925658,0.000098184406,2406,15848,60,,,,,,,0,3,1,5,,2,3,5,6,6,7,7,5,1,0,0,,,7,,,,7,1,55,,323,1,,6,,,8,,,,,1964
"ESS9e03_1",9,"3.1","17.02.2021",6281,"IT",0.994965,1.0134281,1.9090637,1.9346987,0.000105318846,2416,15707,60,,,,,,,6,1,1,9,,4,8,6,7,0,0,0,8,2,1,2,,,66,,,,8,2,34,,213,2,,66,,,4,,,,,1985
"ESS9e03_1",9,"3.1","17.02.2021",6302,"IT",1.0262675,1.2149494,1.9090637,2.3194156,0.00010210648,2419,15343,30,,,,,,,5,2,3,4,,4,7,6,7,4,7,3,6,1,7,7,,,7,,,,7,2,54,,720,2,,66,,,17,,,,,1965
"ESS9e03_1",9,"3.1","17.02.2021",6312,"IT",1.0694721,1.2098029,1.9090637,2.3095906,0.00009798158,2400,15799,20,,,,,,,10,1,1,1,,4,9,3,5,5,5,5,9,1,6,6,,,1,,,,1,2,30,,620,1,,6,,,13,,,,,1989
"ESS9e03_1",9,"3.1","17.02.2021",6373,"IT",1.0500532,1.1317847,1.9090637,2.160649,0.00009979358,2424,15395,30,,,,,,,8,1,2,9,,3,2,6,6,0,1,1,5,1,5,8,,,77,,,,77,2,53,,720,2,,6,,,17,,,,,1966
"ESS9e03_1",9,"3.1","17.02.2021",6401,"IT",1.0500532,1.3427851,1.9090637,2.5634623,0.00009979358,2424,15393,8888,,,,,,,8,7,3,77,,4,4,5,5,3,4,3,5,3,9,9,,,66,,,,66,1,999,,213,1,,66,,,4,,,,,7777
"ESS9e03_1",9,"3.1","17.02.2021",6431,"IT",1.0001941,1.0761557,1.9090637,2.0544496,0.000104768245,2415,15595,20,,,,,,,1,2,2,77,,2,4,1,4,1,4,1,4,1,4,3,,,77,,,,66,1,66,,213,1,,3,,,4,,,,,1953
"ESS9e03_1",9,"3.1","17.02.2021",6462,"IT",1.0195882,1.0137349,1.9090637,1.9352845,0.000102775375,2403,15818,120,,,,,,,5,2,2,6,,2,2,3,7,2,2,2,3,1,7,8,,,7,,,,7,1,90,,113,2,,66,,,2,,,,,1928
"ESS9e03_1",9,"3.1","17.02.2021",6487,"IT",1.0500532,0.8770951,1.9090637,1.6744304,0.00009979358,2424,15867,710,,,,,,,7,3,2,77,,2,5,7,8,4,7,4,5,1,8,8,,,77,,,,66,1,55,,313,1,,66,,,9,,,,,1964
"ESS9e03_1",9,"3.1","17.02.2021",6488,"IT",1.0672629,1.1289773,1.9090637,2.1552894,0.000098184406,2406,15850,902,,,,,,,7,2,1,88,,3,1,7,7,1,4,2,2,1,4,6,,,7,,,,7,2,56,,213,6,,66,,,4,,,,,1963
"ESS9e03_1",9,"3.1","17.02.2021",6502,"IT",1.0262675,0.87651426,1.9090637,1.6733215,0.00010210648,2419,15360,60,,,,,,,8,1,3,8,,2,7,7,8,5,6,5,7,1,5,6,,,9,,,,10,1,27,,720,1,,6,,,18,,,,,1992
"ESS9e03_1",9,"3.1","17.02.2021",6509,"IT",1.012779,0.9161269,1.9090637,1.7489445,0.00010346637,2412,15512,60,,,,,,,3,2,2,77,,4,0,4,5,0,0,0,0,2,2,2,,,66,,,,66,2,36,,323,6,,6,,,8,,,,,1983
"ESS9e03_1",9,"3.1","17.02.2021",6512,"IT",0.9577362,0.78875434,1.9090637,1.5057822,0.000109412766,2423,15405,60,,,,,,,0,1,1,7,,2,7,8,8,6,5,6,8,1,3,3,,,9,,,,9,2,40,,323,2,,6,,,8,,,,,1979
"ESS9e03_1",9,"3.1","17.02.2021",6528,"IT",1.0100923,1.0042933,1.9090637,1.9172598,0.000103741586,2404,15809,150,,,,,,,5,2,2,7,,3,6,8,8,6,6,6,6,2,7,7,,,66,,,,66,1,86,,113,2,,66,,,2,,,,,1933
"ESS9e03_1",9,"3.1","17.02.2021",6542,"IT",0.97213084,0.98738855,1.9090637,1.8849876,0.000107792664,2408,15367,15,,,,,,,5,2,8,88,,4,88,8,5,88,6,88,8,3,7,7,,,66,,,,66,2,16,,213,6,,6,,,4,,,,,2003
"ESS9e03_1",9,"3.1","17.02.2021",6547,"IT",1.0500532,0.78551936,1.9090637,1.4996065,0.00009979358,2424,15384,30,,,,,,,3,2,3,2,,4,6,6,7,4,6,3,6,1,4,3,,,1,,,,1,2,90,,323,1,,5,,,8,,,,,1928
"ESS9e03_1",9,"3.1","17.02.2021",6570,"IT",1.0967351,1.1139486,1.9090637,2.1265988,0.000095545925,2398,15821,40,,,,,,,5,1,2,88,,4,88,4,4,0,2,0,88,2,7,7,,,66,,,,66,2,19,,213,1,,6,,,4,,,,,1999
"ESS9e03_1",9,"3.1","17.02.2021",6571,"IT",1.0388976,0.8555959,1.9090637,1.633387,0.00010086515,2422,15410,10,,,,,,,3,2,2,4,,2,5,6,6,5,6,6,6,1,6,4,,,7,,,,7,2,36,,313,1,,66,,,9,,,,,1983
"ESS9e03_1",9,"3.1","17.02.2021",6577,"IT",1.0100923,0.9571713,1.9090637,1.827301,0.000103741586,2404,15829,120,,,,,,,3,2,2,8,,4,5,9,10,5,7,5,5,1,0,0,,,8,,,,9,2,66,,213,6,,66,,,4,,,,,1953
"ESS9e03_1",9,"3.1","17.02.2021",6593,"IT",1.0694721,1.373979,1.9090637,2.6230133,0.00009798158,2400,15743,60,,,,,,,8,1,1,1,,2,7,6,6,6,6,6,7,1,7,8,,,1,,,,1,2,43,,720,1,,66,,,17,,,,,1976
"ESS9e03_1",9,"3.1","17.02.2021",6600,"IT",0.58198583,0.62252545,1.9090637,1.1884407,0.00018005348,2425,15803,90,,,,,,,4,2,1,77,,3,5,6,7,5,5,5,5,1,4,88,,,77,,,,66,2,27,,313,3,,6,,,9,,,,,1992
"ESS9e03_1",9,"3.1","17.02.2021",6616,"IT",0.58198583,0.59680474,1.9090637,1.1393383,0.00018005348,2425,15803,60,,,,,,,6,3,2,77,,4,5,8,8,5,5,5,5,1,88,5,,,77,,,,66,2,70,,213,6,,66,,,4,,,,,1949
"ESS9e03_1",9,"3.1","17.02.2021",6642,"IT",1.0262675,0.84324014,1.9090637,1.6097991,0.00010210648,2419,15360,60,,,,,,,7,8,2,88,,4,0,0,4,0,0,0,0,1,6,0,,,88,,,,66,2,78,,323,1,,5,,,8,,,,,1941
"ESS9e03_1",9,"3.1","17.02.2021",6670,"IT",1.0500532,0.8770951,1.9090637,1.6744304,0.00009979358,2424,15399,20,,,,,,,0,2,2,5,,8,0,2,1,0,0,0,2,1,0,0,,,7,,,,66,1,58,,313,1,,66,,,9,,,,,1961
"ESS9e03_1",9,"3.1","17.02.2021",6737,"IT",0.97310954,1.1366024,1.9090637,2.1698463,0.00010768425,2405,15807,645,,,,,,,7,1,2,5,,4,2,5,4,3,1,0,1,1,0,4,,,7,,,,7,1,20,,313,6,,6,,,9,,,,,1999
"ESS9e03_1",9,"3.1","17.02.2021",6748,"IT",1.0262675,0.9697673,1.9090637,1.8513474,0.00010210648,2419,15359,0,,,,,,,1,2,2,88,,4,0,6,6,0,0,0,0,2,88,6,,,66,,,,66,2,58,,213,1,,66,,,4,,,,,1961
"ESS9e03_1",9,"3.1","17.02.2021",6751,"IT",0.97213084,0.91861093,1.9090637,1.7536868,0.000107792664,2408,15356,930,,,,,,,4,7,7,77,,4,0,4,7,0,0,0,0,2,77,4,,,66,,,,66,2,82,,0,3,,66,,,1,,,,,1937
"ESS9e03_1",9,"3.1","17.02.2021",6782,"IT",1.0388976,0.8937879,1.9090637,1.706298,0.00010086515,2422,15394,60,,,,,,,0,3,2,8,,3,1,2,6,2,5,1,1,1,2,2,,,77,,,,9,2,72,,113,3,,66,,,2,,,,,1947
"ESS9e03_1",9,"3.1","17.02.2021",6850,"IT",0.9577362,1.0322821,1.9090637,1.9706923,0.000109412766,2423,15405,240,,,,,,,7,1,2,5,,3,6,6,7,7,5,6,6,2,7,7,,,66,,,,66,2,37,,620,6,,6,,,12,,,,,1982
"ESS9e03_1",9,"3.1","17.02.2021",6877,"IT",0.994965,1.2042384,1.9090637,2.2989678,0.000105318846,2416,15723,30,,,,,,,4,2,3,5,,3,7,6,6,4,6,4,7,1,5,4,,,7,,,,7,2,42,,213,1,,6,,,4,,,,,1977
"ESS9e03_1",9,"3.1","17.02.2021",6885,"IT",1.0967351,1.036355,1.9090637,1.9784677,0.000095545925,2398,15371,30,,,,,,,3,3,3,77,,4,1,2,7,4,2,0,4,1,3,4,,,77,,,,66,2,73,,113,6,,5,,,2,,,,,1946
"ESS9e03_1",9,"3.1","17.02.2021",6892,"IT",1.012779,0.832157,1.9090637,1.5886407,0.00010346637,2412,15540,30,,,,,,,3,3,1,77,,2,5,8,10,7,6,7,5,7,2,3,,,66,,,,66,2,89,,313,6,,5,,,9,,,,,1930
"ESS9e03_1",9,"3.1","17.02.2021",6940,"IT",1.0195882,1.4361079,1.9090637,2.7416213,0.000102775375,2403,15834,180,,,,,,,2,5,1,88,,4,0,0,6,0,0,0,0,2,10,0,,,66,,,,66,1,51,,213,1,,6,,,4,,,,,1968
"ESS9e03_1",9,"3.1","17.02.2021",6946,"IT",1.0195882,0.7366171,1.9090637,1.4062489,0.000102775375,2403,15826,655,,,,,,,1,1,1,5,,2,7,5,6,5,6,5,8,2,1,8,,,66,,,,7,1,45,,520,1,,6,,,11,,,,,1974
"ESS9e03_1",9,"3.1","17.02.2021",6962,"IT",0.97213084,0.96383446,1.9090637,1.8400214,0.000107792664,2408,15364,60,,,,,,,5,5,2,5,,3,0,6,5,0,0,0,0,1,2,2,,,77,,,,66,1,67,,213,2,,66,,,4,,,,,1952
"ESS9e03_1",9,"3.1","17.02.2021",6979,"IT",0.87221473,0.93297064,1.9090637,1.7811004,0.000120140794,2399,15801,1163,,,,,,,8,2,2,8,,3,7,7,7,2,7,1,7,1,88,88,,,8,,,,8,2,22,,321,1,,6,,,6,,,,,1997
"ESS9e03_1",9,"3.1","17.02.2021",6991,"IT",1.0857118,1.0657823,1.9090637,2.0346463,0.000096516,2401,15418,60,,,,,,,8,1,1,8,,3,3,4,6,2,2,0,4,1,7,7,,,77,,,,66,2,54,,321,1,,3,,,6,,,,,1965
"ESS9e03_1",9,"3.1","17.02.2021",7010,"IT",1.0967351,0.99207115,1.9090637,1.893927,0.000095545925,2398,15842,60,,,,,,,8,1,1,77,,3,5,5,9,3,6,2,7,1,88,7,,,77,,,,66,2,46,,323,1,,66,,,8,,,,,1973
"ESS9e03_1",9,"3.1","17.02.2021",7057,"IT",1.0262675,0.84324014,1.9090637,1.6097991,0.00010210648,2419,15345,60,,,,,,,6,2,2,3,,3,7,2,4,4,5,5,6,1,7,6,,,7,,,,66,2,59,,323,1,,66,,,8,,,,,1960
"ESS9e03_1",9,"3.1","17.02.2021",7062,"IT",1.0857118,1.189372,1.9090637,2.2705867,0.000096516,2401,15339,20,,,,,,,8,1,1,2,,4,6,8,8,5,5,5,6,2,8,10,,,66,,,,66,1,31,,213,1,,66,,,4,,,,,1988
"ESS9e03_1",9,"3.1","17.02.2021",7077,"IT",0.97213084,0.96383446,1.9090637,1.8400214,0.000107792664,2408,15351,100,,,,,,,88,2,2,3,,3,7,2,6,2,4,4,5,1,2,4,,,1,,,,1,1,76,,113,1,,5,,,2,,,,,1943
"ESS9e03_1",9,"3.1","17.02.2021",7125,"IT",0.9577362,0.82396287,1.9090637,1.5729976,0.000109412766,2423,15400,120,,,,,,,2,2,1,2,,4,7,9,10,7,7,7,7,1,2,2,,,1,,,,66,2,84,,213,2,,5,,,4,,,,,1935
"ESS9e03_1",9,"3.1","17.02.2021",7263,"IT",1.0100923,1.0042933,1.9090637,1.9172598,0.000103741586,2404,15828,880,,,,,,,0,5,1,88,,4,0,0,3,0,0,0,4,2,0,0,,,66,,,,66,1,84,,0,2,,5,,,1,,,,,1935
"ESS9e03_1",9,"3.1","17.02.2021",7324,"IT",1.012779,0.9570213,1.9090637,1.8270146,0.00010346637,2412,15524,120,,,,,,,2,4,2,4,,4,0,4,4,0,0,0,0,1,2,2,,,77,,,,66,2,81,,213,1,,66,,,4,,,,,1938
"ESS9e03_1",9,"3.1","17.02.2021",7352,"IT",1.0967351,1.2773997,1.9090637,2.4386373,0.000095545925,2398,15371,30,,,,,,,5,1,2,8,,3,6,6,8,1,6,5,7,1,7,7,,,77,,,,66,1,23,,313,6,,6,,,9,,,,,1996
"ESS9e03_1",9,"3.1","17.02.2021",7433,"IT",1.0262675,1.1953241,1.9090637,2.2819498,0.00010210648,2419,15341,60,,,,,,,7,1,2,5,,2,6,7,7,5,7,5,7,1,6,6,,,1,,,,66,1,26,,313,1,,6,,,9,,,,,1993
"ESS9e03_1",9,"3.1","17.02.2021",7443,"IT",0.9577362,0.88565415,1.9090637,1.6907701,0.000109412766,2423,15387,15,,,,,,,6,1,1,6,,2,6,5,8,6,7,4,8,3,6,7,,,66,,,,66,2,18,,213,6,,6,,,4,,,,,2000
"ESS9e03_1",9,"3.1","17.02.2021",7452,"IT",0.8877146,0.84120536,1.9090637,1.6059146,0.000118043085,2402,15841,30,,,,,,,2,2,1,6,,3,6,3,5,3,5,3,7,1,7,4,,,8,,,,8,2,56,,213,1,,66,,,4,,,,,1963
"ESS9e03_1",9,"3.1","17.02.2021",7481,"IT",0.9702025,1.0768296,1.9090637,2.055736,0.000108006905,2409,15851,240,,,,,,,10,2,1,10,,2,8,3,10,8,7,5,8,1,0,0,,,9,,,,9,1,79,,0,1,,66,,,1,,,,,1940
"ESS9e03_1",9,"3.1","17.02.2021",7522,"IT",1.0672629,1.0698154,1.9090637,2.0423458,0.000098184406,2406,15850,663,,,,,,,1,1,1,5,,2,2,4,7,0,3,0,3,1,0,0,,,7,,,,7,2,55,,720,2,,6,,,17,,,,,1964
"ESS9e03_1",9,"3.1","17.02.2021",7528,"IT",1.0694721,1.0967038,1.9090637,2.0936773,0.00009798158,2400,15743,180,,,,,,,88,2,2,0,,1,5,4,6,3,7,6,7,1,7,10,,,6,,,,6,2,86,,0,1,,66,,,1,,,,,1933
"ESS9e03_1",9,"3.1","17.02.2021",7562,"IT",1.0388976,0.8555959,1.9090637,1.633387,0.00010086515,2422,15402,70,,,,,,,5,1,3,88,,3,5,7,8,5,6,5,5,1,4,6,,,77,,,,66,2,44,,323,1,,6,,,8,,,,,1975
"ESS9e03_1",9,"3.1","17.02.2021",7623,"IT",1.0100923,1.2225472,1.9090637,2.3339205,0.000103741586,2404,15835,997,,,,,,,4,2,2,6,,3,7,8,10,4,7,4,7,1,4,5,,,77,,,,66,2,51,,213,6,,66,,,4,,,,,1967
"ESS9e03_1",9,"3.1","17.02.2021",7671,"IT",1.0500532,0.9932561,1.9090637,1.8961891,0.00009979358,2424,15867,725,,,,,,,6,2,2,77,,2,4,6,7,3,7,3,4,1,8,7,,,77,,,,66,1,49,,313,1,,6,,,9,,,,,1970
"ESS9e03_1",9,"3.1","17.02.2021",7686,"IT",0.97213084,0.87935793,1.9090637,1.6787503,0.000107792664,2408,15369,60,,,,,,,2,1,3,9,,2,0,3,7,3,5,2,7,1,4,5,,,9,,,,9,2,52,,321,1,,66,,,6,,,,,1967
"ESS9e03_1",9,"3.1","17.02.2021",7743,"IT",0.9900335,0.9815842,1.9090637,1.8739067,0.00010584346,2410,15420,600,,,,,,,10,2,1,0,,2,5,4,6,5,5,4,5,1,10,9,,,6,,,,6,1,82,,113,2,,66,,,2,,,,,1937
"ESS9e03_1",9,"3.1","17.02.2021",7761,"IT",1.0262675,1.0115615,1.9090637,1.9311353,0.00010210648,2419,15361,674,,,,,,,5,2,2,6,,3,7,7,8,5,6,5,7,1,5,4,,,7,,,,7,2,32,,323,6,,6,,,8,,,,,1987
"ESS9e03_1",9,"3.1","17.02.2021",7791,"IT",1.0001941,1.0761557,1.9090637,2.0544496,0.000104768245,2415,15599,90,,,,,,,3,4,2,2,,3,9,8,9,7,7,8,9,1,4,4,,,7,,,,7,1,73,,213,1,,66,,,4,,,,,1946
"ESS9e03_1",9,"3.1","17.02.2021",7792,"IT",1.0001941,1.1276969,1.9090637,2.1528451,0.000104768245,2415,15676,150,,,,,,,5,2,2,3,,2,5,8,8,7,8,7,5,1,6,7,,,7,,,,7,1,41,,313,1,,66,,,9,,,,,1978
"ESS9e03_1",9,"3.1","17.02.2021",7833,"IT",1.0388976,0.95481145,1.9090637,1.8227959,0.00010086515,2422,15396,20,,,,,,,7,2,2,88,,4,5,5,5,88,5,88,5,3,4,4,,,66,,,,66,1,19,,213,6,,6,,,4,,,,,2000
"ESS9e03_1",9,"3.1","17.02.2021",7967,"IT",1.0388976,0.9827039,1.9090637,1.8760444,0.00010086515,2422,15402,30,,,,,,,8,7,1,88,,3,88,5,7,4,5,4,88,3,88,7,,,66,,,,66,1,46,,8888,1,,66,,,8888,,,,,1973
"ESS9e03_1",9,"3.1","17.02.2021",7997,"IT",0.87221473,0.93297064,1.9090637,1.7811004,0.000120140794,2399,15802,60,,,,,,,5,2,2,4,,4,4,4,4,2,3,0,5,1,4,6,,,7,,,,66,2,24,,313,1,,6,,,9,,,,,1995
"ESS9e03_1",9,"3.1","17.02.2021",8004,"IT",1.0262675,1.0175091,1.9090637,1.9424896,0.00010210648,2419,15345,30,,,,,,,4,2,1,0,,3,5,7,7,5,5,5,4,1,5,6,,,12,,,,66,1,55,,213,1,,66,,,4,,,,,1964
"ESS9e03_1",9,"3.1","17.02.2021",8009,"IT",0.9577362,0.78875434,1.9090637,1.5057822,0.000109412766,2423,15406,120,,,,,,,5,1,1,6,,4,1,5,7,1,4,1,3,1,5,5,,,77,,,,66,2,47,,313,2,,6,,,9,,,,,1972
"ESS9e03_1",9,"3.1","17.02.2021",8010,"IT",0.9668155,1.0227214,1.9090637,1.9524403,0.000108385284,2407,15859,60,,,,,,,4,2,1,2,,1,2,0,8,1,3,0,3,1,1,1,,,7,,,,66,2,72,,213,1,,6,,,4,,,,,1947
"ESS9e03_1",9,"3.1","17.02.2021",8031,"IT",1.0262675,1.0662419,1.9090637,2.0355237,0.00010210648,2419,15343,60,,,,,,,4,2,3,7,,2,7,9,8,6,8,5,6,1,5,6,,,8,,,,66,1,51,,313,1,,77,,,9,,,,,1968
"ESS9e03_1",9,"3.1","17.02.2021",8062,"IT",1.0672629,1.184557,1.9090637,2.2613947,0.000098184406,2406,15847,0,,,,,,,4,4,2,4,,4,88,5,3,3,4,3,88,1,1,2,,,7,,,,66,1,67,,113,3,,66,,,2,,,,,1952
"ESS9e03_1",9,"3.1","17.02.2021",8074,"IT",1.0694721,1.049841,1.9090637,2.0042133,0.00009798158,2400,15458,30,,,,,,,2,2,3,5,,3,5,3,5,3,3,3,6,1,2,3,,,7,,,,66,2,40,,321,1,,66,,,6,,,,,1979
"ESS9e03_1",9,"3.1","17.02.2021",8148,"IT",1.0195882,1.2104425,1.9090637,2.3108118,0.000102775375,2403,15839,120,,,,,,,7,3,2,6,,4,1,6,7,1,5,3,2,1,5,6,,,7,,,,66,2,45,,800,2,,3,,,21,,,,,1974
"ESS9e03_1",9,"3.1","17.02.2021",8154,"IT",1.0500532,0.9478592,1.9090637,1.8095236,0.00009979358,2424,15401,15,,,,,,,4,3,1,2,,3,6,7,7,2,5,2,6,2,5,5,,,66,,,,66,1,86,,0,2,,66,,,1,,,,,1933
"ESS9e03_1",9,"3.1","17.02.2021",8158,"IT",0.9668155,1.2605948,1.9090637,2.406556,0.000108385284,2407,15853,60,,,,,,,5,2,2,5,,4,1,1,4,0,1,0,2,2,1,0,,,66,,,,66,1,26,,321,6,,6,,,6,,,,,1993
"ESS9e03_1",9,"3.1","17.02.2021",8168,"IT",0.97310954,0.8827231,1.9090637,1.6851746,0.00010768425,2405,15825,60,,,,,,,0,1,1,10,,4,3,3,3,0,0,0,5,1,0,0,,,77,,,,66,2,36,,323,1,,66,,,8,,,,,1983
"ESS9e03_1",9,"3.1","17.02.2021",8177,"IT",0.8877146,1.2503613,1.9090637,2.3870194,0.000118043085,2402,15841,734,,,,,,,7,2,2,7,,2,3,4,3,7,6,0,7,1,4,3,,,9,,,,9,1,52,,213,1,,66,,,4,,,,,1967
"ESS9e03_1",9,"3.1","17.02.2021",8185,"IT",0.9577362,0.628513,1.9090637,1.1998713,0.000109412766,2423,15406,240,,,,,,,8,1,1,4,,2,3,6,7,3,3,2,4,1,6,5,,,7,,,,66,1,58,,520,2,,66,,,11,,,,,1961
"ESS9e03_1",9,"3.1","17.02.2021",8198,"IT",1.0967351,1.036355,1.9090637,1.9784677,0.000095545925,2398,15371,15,,,,,,,4,5,2,8,,4,1,4,3,3,4,1,2,1,3,2,,,9,,,,9,2,78,,113,1,,66,,,2,,,,,1941
"ESS9e03_1",9,"3.1","17.02.2021",8211,"IT",0.9577362,1.0322821,1.9090637,1.9706923,0.000109412766,2423,15866,30,,,,,,,5,2,2,4,,3,4,4,5,3,3,4,5,2,5,5,,,66,,,,66,2,54,,720,1,,66,,,17,,,,,1965
"ESS9e03_1",9,"3.1","17.02.2021",8218,"IT",0.8877146,0.88261825,1.9090637,1.6849744,0.000118043085,2402,15824,1216,,,,,,,6,1,1,77,,4,10,9,9,1,7,1,10,2,7,10,,,66,,,,66,1,79,,213,6,,6,,,4,,,,,1940
"ESS9e03_1",9,"3.1","17.02.2021",8223,"IT",1.0195882,0.9661696,1.9090637,1.8444792,0.000102775375,2403,15834,40,,,,,,,3,2,1,5,,4,4,7,6,4,3,4,4,1,5,5,,,77,,,,88,2,65,,213,6,,66,,,4,,,,,1954
"ESS9e03_1",9,"3.1","17.02.2021",8259,"IT",0.9577362,0.864527,1.9090637,1.650437,0.000109412766,2423,15391,150,,,,,,,9,1,1,5,,4,6,5,7,6,6,6,6,1,5,6,,,9,,,,9,1,61,,213,1,,4,,,4,,,,,1958
"ESS9e03_1",9,"3.1","17.02.2021",8264,"IT",1.0967351,1.036355,1.9090637,1.9784677,0.000095545925,2398,15371,120,,,,,,,1,3,3,77,,3,2,2,8,0,3,0,88,2,2,88,,,66,,,,66,2,87,,113,2,,5,,,2,,,,,1932
"ESS9e03_1",9,"3.1","17.02.2021",8273,"IT",0.87221473,0.9613905,1.9090637,1.8353556,0.000120140794,2399,15801,30,,,,,,,9,2,2,4,,4,88,5,5,3,5,3,88,2,6,8,,,66,,,,77,2,17,,213,6,,6,,,4,,,,,2002
"ESS9e03_1",9,"3.1","17.02.2021",8361,"IT",1.0694721,1.2058064,1.9090637,2.3019612,0.00009798158,2400,15800,1002,,,,,,,9,2,2,77,,1,3,10,10,3,7,3,7,1,9,9,,,77,,,,77,1,42,,313,1,,66,,,9,,,,,1977
"ESS9e03_1",9,"3.1","17.02.2021",8392,"IT",0.9900335,1.194903,1.9090637,2.2811458,0.00010584346,2410,15442,30,,,,,,,8,1,1,2,,4,5,4,4,0,0,0,10,1,5,5,,,7,,,,66,2,50,,213,2,,4,,,4,,,,,1969
"ESS9e03_1",9,"3.1","17.02.2021",8409,"IT",1.0857118,1.0657823,1.9090637,2.0346463,0.000096516,2401,15796,30,,,,,,,10,1,1,0,,1,10,10,8,10,10,10,10,1,10,10,,,1,,,,1,2,54,,321,2,,6,,,6,,,,,1965
"ESS9e03_1",9,"3.1","17.02.2021",8410,"IT",1.0388976,1.1415905,1.9090637,2.179369,0.00010086515,2422,15396,30,,,,,,,7,2,2,5,,4,6,5,6,1,2,1,6,3,7,7,,,66,,,,66,2,52,,213,1,,3,,,4,,,,,1967
"ESS9e03_1",9,"3.1","17.02.2021",8422,"IT",0.97213084,1.1508598,1.9090637,2.1970646,0.000107792664,2408,15356,10,,,,,,,4,4,2,6,,3,6,7,7,6,6,5,7,1,5,6,,,77,,,,88,2,43,,720,1,,66,,,17,,,,,1976
"ESS9e03_1",9,"3.1","17.02.2021",8458,"IT",1.0262675,0.84324014,1.9090637,1.6097991,0.00010210648,2419,15411,90,,,,,,,9,1,2,2,,2,9,9,8,0,1,0,9,1,10,10,,,6,,,,66,2,55,,313,1,,4,,,9,,,,,1964
"ESS9e03_1",9,"3.1","17.02.2021",8480,"IT",1.0100923,1.0558808,1.9090637,2.0157437,0.000103741586,2404,15806,60,,,,,,,7,1,1,5,,3,2,5,6,1,4,0,2,1,4,6,,,7,,,,7,2,28,,620,6,,6,,,12,,,,,1991
"ESS9e03_1",9,"3.1","17.02.2021",8510,"IT",1.0967351,1.036355,1.9090637,1.9784677,0.000095545925,2398,15377,30,,,,,,,88,2,2,88,,4,2,5,8,2,3,2,0,2,3,3,,,66,,,,66,2,78,,113,1,,6,,,2,,,,,1940
"ESS9e03_1",9,"3.1","17.02.2021",8519,"IT",1.0500532,1.1135026,1.9090637,2.1257474,0.00009979358,2424,15384,60,,,,,,,10,1,2,2,,2,3,2,3,1,0,3,3,1,6,7,,,7,,,,66,1,21,,313,6,,6,,,9,,,,,1998
"ESS9e03_1",9,"3.1","17.02.2021",8537,"IT",1.0388976,0.8937879,1.9090637,1.706298,0.00010086515,2422,15388,180,,,,,,,5,2,2,3,,3,4,5,7,2,4,2,7,1,5,6,,,1,,,,1,2,65,,213,1,,5,,,4,,,,,1954
